nodeName	gene_name	module	biotype	is_robust_lnc	is_hub	hub_function	highlight
BTF3L4P2	BTF3L4P2	brown	processed_pseudogene	False	0		0
BTRC	BTRC	brown	protein_coding	False	0		0
BUD13	BUD13	brown	protein_coding	False	0		0
BUD31	BUD31	brown	protein_coding	False	0		0
C10orf143	C10orf143	brown	protein_coding	False	0		0
C10orf88	C10orf88	brown	protein_coding	False	0		0
C10orf95-AS1	C10orf95-AS1	brown	lncRNA	True	0		2
C11orf54	C11orf54	brown	protein_coding	False	0		0
C11orf71	C11orf71	brown	protein_coding	False	0		0
C12orf76	C12orf76	brown	protein_coding	False	0		0
C14orf28	C14orf28	brown	protein_coding	False	0		0
C14orf93	C14orf93	brown	protein_coding	False	0		0
C15orf61	C15orf61	brown	protein_coding	False	0		0
C16orf86	C16orf86	brown	protein_coding	False	0		0
C16orf95	C16orf95	brown	protein_coding	False	0		0
C17orf100	C17orf100	brown	protein_coding	False	0		0
C17orf113	C17orf113	brown	protein_coding	False	0		0
C17orf114	C17orf114	brown	protein_coding	False	0		0
C17orf49	C17orf49	brown	protein_coding	False	0		0
C17orf75	C17orf75	brown	protein_coding	False	0		0
C17orf80	C17orf80	brown	protein_coding	False	0		0
C18orf32	C18orf32	brown	protein_coding	False	0		0
C19orf18	C19orf18	brown	protein_coding	False	0		0
C19orf25	C19orf25	brown	protein_coding	False	0		0
C19orf38	C19orf38	brown	protein_coding	False	0		0
C19orf44	C19orf44	brown	protein_coding	False	0		0
C19orf47	C19orf47	brown	protein_coding	False	0		0
C19orf73	C19orf73	brown	protein_coding	False	0		0
C1QL1	C1QL1	brown	protein_coding	False	0		0
C1QL4	C1QL4	brown	protein_coding	False	0		0
C1QTNF6	C1QTNF6	brown	protein_coding	False	0		0
C1orf131	C1orf131	brown	protein_coding	False	0		0
C1orf21-DT	C1orf21-DT	brown	lncRNA	True	0		2
C1orf216	C1orf216	brown	protein_coding	False	0		0
C1orf35	C1orf35	brown	protein_coding	False	0		0
C1orf43	C1orf43	brown	protein_coding	False	0		0
C1orf50	C1orf50	brown	protein_coding	False	0		0
C1orf56	C1orf56	brown	protein_coding	False	0		0
C1orf74	C1orf74	brown	protein_coding	False	0		0
C2	C2	brown	protein_coding	False	0		0
C20orf96	C20orf96	brown	protein_coding	False	0		0
C21orf58	C21orf58	brown	protein_coding	False	0		0
C22orf39	C22orf39	brown	protein_coding	False	0		0
C22orf46P	C22orf46P	brown	lncRNA	True	0		2
C2CD2L	C2CD2L	brown	protein_coding	False	0		0
C2CD3	C2CD3	brown	protein_coding	False	0		0
C2orf42	C2orf42	brown	protein_coding	False	0		0
C2orf68	C2orf68	brown	protein_coding	False	0		0
C2orf76	C2orf76	brown	protein_coding	False	0		0
C2orf81	C2orf81	brown	protein_coding	False	0		0
C3orf18	C3orf18	brown	protein_coding	False	0		0
C6orf136	C6orf136	brown	protein_coding	False	0		0
C6orf226	C6orf226	brown	protein_coding	False	0		0
C6orf52	C6orf52	brown	protein_coding	False	0		0
C6orf89	C6orf89	brown	protein_coding	False	0		0
C7orf25	C7orf25	brown	protein_coding	False	0		0
C7orf50	C7orf50	brown	protein_coding	False	0		0
C8orf76	C8orf76	brown	protein_coding	False	0		0
C8orf82	C8orf82	brown	protein_coding	False	0		0
C9orf40	C9orf40	brown	protein_coding	False	0		0
CA11	CA11	brown	protein_coding	False	0		0
CA5B	CA5B	brown	protein_coding	False	0		0
CABIN1	CABIN1	brown	protein_coding	False	0		0
CABLES2	CABLES2	brown	protein_coding	False	0		0
CABP7	CABP7	brown	protein_coding	False	0		0
CABYR	CABYR	brown	protein_coding	False	0		0
CACFD1	CACFD1	brown	protein_coding	False	0		0
CACNA1B	CACNA1B	brown	protein_coding	False	0		0
CACNB3	CACNB3	brown	protein_coding	False	0		0
CACTIN-AS1	CACTIN-AS1	brown	lncRNA	True	0		2
CAD	CAD	brown	protein_coding	False	0		0
CAHM	CAHM	brown	lncRNA	True	0		2
CALCOCO1	CALCOCO1	brown	protein_coding	False	0		0
CALCOCO2	CALCOCO2	brown	protein_coding	False	0		0
CAMK2B	CAMK2B	brown	protein_coding	False	0		0
CAMK2G	CAMK2G	brown	protein_coding	False	0		0
CAMK2N2	CAMK2N2	brown	protein_coding	False	0		0
CAMKK2	CAMKK2	brown	protein_coding	False	0		0
CAMLG	CAMLG	brown	protein_coding	False	0		0
CAMSAP1	CAMSAP1	brown	protein_coding	False	0		0
CAMSAP3	CAMSAP3	brown	protein_coding	False	0		0
CAMTA2	CAMTA2	brown	protein_coding	False	0		0
CAND2	CAND2	brown	protein_coding	False	0		0
CANT1	CANT1	brown	protein_coding	False	0		0
CAP1	CAP1	brown	protein_coding	False	0		0
CAPN1	CAPN1	brown	protein_coding	False	0		0
CAPN1-AS1	CAPN1-AS1	brown	lncRNA	True	0		2
CAPN5	CAPN5	brown	protein_coding	False	0		0
CAPNS1	CAPNS1	brown	protein_coding	False	0		0
CAPS	CAPS	brown	protein_coding	False	0		0
CAPZB	CAPZB	brown	protein_coding	False	0		0
