nodeName	gene_name	module	biotype	is_robust_lnc	is_hub	hub_function	highlight
KIF5B	KIF5B	green	protein_coding	False	0		0
KIN	KIN	green	protein_coding	False	0		0
KITLG	KITLG	green	protein_coding	False	0		0
KLF12	KLF12	green	protein_coding	False	0		0
KLHL28	KLHL28	green	protein_coding	False	0		0
KMT2C	KMT2C	green	protein_coding	False	0		0
KMT2E	KMT2E	green	protein_coding	False	0		0
KNL1	KNL1	green	protein_coding	False	0		0
KNTC1	KNTC1	green	protein_coding	False	0		0
KPNA3	KPNA3	green	protein_coding	False	0		0
KPNA4	KPNA4	green	protein_coding	False	0		0
KPNA5	KPNA5	green	protein_coding	False	0		0
KRAS	KRAS	green	protein_coding	False	0		0
KRBOX5	KRBOX5	green	protein_coding	False	0		0
KRIT1	KRIT1	green	protein_coding	False	0		0
KRR1	KRR1	green	protein_coding	False	0		0
KTN1	KTN1	green	protein_coding	False	0		0
LACC1	LACC1	green	protein_coding	False	0		0
LARP4	LARP4	green	protein_coding	False	0		0
LARP7	LARP7	green	protein_coding	False	0		0
LCOR	LCOR	green	protein_coding	False	0		0
LCORL	LCORL	green	protein_coding	False	0		0
LEO1	LEO1	green	protein_coding	False	0		0
LEPR	LEPR	green	protein_coding	False	0		0
LIG4	LIG4	green	protein_coding	False	0		0
LIN9	LIN9	green	protein_coding	False	0		0
LINC00342	LINC00342	green	lncRNA	True	0		2
LINC00630	LINC00630	green	lncRNA	True	0		2
LINC00641	LINC00641	green	lncRNA	True	0		2
LINC00662	LINC00662	green	lncRNA	True	0		2
LINC01176	LINC01176	green	lncRNA	True	0		2
LINC01963	LINC01963	green	lncRNA	True	0		2
LINC02986	LINC02986	green	lncRNA	True	0		2
LINGO2	LINGO2	green	protein_coding	False	0		0
LMAN1	LMAN1	green	protein_coding	False	0		0
LMBRD2	LMBRD2	green	protein_coding	False	0		0
LNPEP	LNPEP	green	protein_coding	False	0		0
LNPK	LNPK	green	protein_coding	False	0		0
LPP	LPP	green	protein_coding	False	0		0
LRBA	LRBA	green	protein_coding	False	0		0
LRCH2	LRCH2	green	protein_coding	False	0		0
LRIF1	LRIF1	green	protein_coding	False	0		0
LRPPRC	LRPPRC	green	protein_coding	False	0		0
LRRC34	LRRC34	green	protein_coding	False	0		0
LRRC40	LRRC40	green	protein_coding	False	0		0
LRRC49	LRRC49	green	protein_coding	False	0		0
LRRC58	LRRC58	green	protein_coding	False	0		0
LRRC7	LRRC7	green	protein_coding	False	0		0
LRRCC1	LRRCC1	green	protein_coding	False	0		0
LRRIQ1	LRRIQ1	green	protein_coding	False	0		0
LTN1	LTN1	green	protein_coding	False	0		0
LUC7L3	LUC7L3	green	protein_coding	False	0		0
LURAP1L-AS1	LURAP1L-AS1	green	lncRNA	True	0		2
LYRM7	LYRM7	green	protein_coding	False	0		0
LYSMD3	LYSMD3	green	protein_coding	False	0		0
LYST	LYST	green	protein_coding	False	0		0
LZTFL1	LZTFL1	green	protein_coding	False	0		0
MAGI2-AS3	MAGI2-AS3	green	lncRNA	True	0		2
MALT1	MALT1	green	protein_coding	False	0		0
MAN1A2	MAN1A2	green	protein_coding	False	0		0
MANEA	MANEA	green	protein_coding	False	0		0
MAP3K2	MAP3K2	green	protein_coding	False	0		0
MAP3K7	MAP3K7	green	protein_coding	False	0		0
MAP4K3	MAP4K3	green	protein_coding	False	0		0
MAP4K5	MAP4K5	green	protein_coding	False	0		0
MAP9	MAP9	green	protein_coding	False	0		0
MAPK6	MAPK6	green	protein_coding	False	0		0
MARCHF1	MARCHF1	green	protein_coding	False	0		0
MARCHF7	MARCHF7	green	protein_coding	False	0		0
MATR3	MATR3	green	protein_coding	False	0		0
MBNL1	MBNL1	green	protein_coding	False	0		0
MCTP1	MCTP1	green	protein_coding	False	0		0
MDFIC	MDFIC	green	protein_coding	False	0		0
MED13	MED13	green	protein_coding	False	0		0
METTL14	METTL14	green	protein_coding	False	0		0
METTL15	METTL15	green	protein_coding	False	0		0
METTL15P1	METTL15P1	green	processed_pseudogene	False	0		0
METTL18	METTL18	green	protein_coding	False	0		0
MFSD8	MFSD8	green	protein_coding	False	0		0
MGA	MGA	green	protein_coding	False	0		0
MGAT4C	MGAT4C	green	protein_coding	False	0		0
MIA3	MIA3	green	protein_coding	False	0		0
MIB1	MIB1	green	protein_coding	False	0		0
MICU2	MICU2	green	protein_coding	False	0		0
MICU3	MICU3	green	protein_coding	False	0		0
MIER1	MIER1	green	protein_coding	False	0		0
MIER3	MIER3	green	protein_coding	False	0		0
MIGA1	MIGA1	green	protein_coding	False	0		0
MINDY2	MINDY2	green	protein_coding	False	0		0
MIPOL1	MIPOL1	green	protein_coding	False	0		0
MIR924HG	MIR924HG	green	lncRNA	True	0		2
MIS18BP1	MIS18BP1	green	protein_coding	False	0		0
MKI67	MKI67	green	protein_coding	False	0		0
MKLN1	MKLN1	green	protein_coding	False	0		0
MLANA	MLANA	green	protein_coding	False	0		0
MLH3	MLH3	green	protein_coding	False	0		0
MMP16	MMP16	green	protein_coding	False	0		0
MMS22L	MMS22L	green	protein_coding	False	0		0
MNS1	MNS1	green	protein_coding	False	0		0
MOB1B	MOB1B	green	protein_coding	False	0		0
MOB4	MOB4	green	protein_coding	False	0		0
MORC3	MORC3	green	protein_coding	False	0		0
MOSPD2	MOSPD2	green	protein_coding	False	0		0
MPHOSPH10	MPHOSPH10	green	protein_coding	False	0		0
MPHOSPH9	MPHOSPH9	green	protein_coding	False	0		0
MRE11	MRE11	green	protein_coding	False	0		0
MRPL1	MRPL1	green	protein_coding	False	0		0
MRPL47	MRPL47	green	protein_coding	False	0		0
MSANTD4	MSANTD4	green	protein_coding	False	0		0
MSH2	MSH2	green	protein_coding	False	0		0
MTBP	MTBP	green	protein_coding	False	0		0
MTERF1	MTERF1	green	protein_coding	False	0		0
MTERF2	MTERF2	green	protein_coding	False	0		0
MTF2	MTF2	green	protein_coding	False	0		0
MTM1	MTM1	green	protein_coding	False	0		0
MTMR6	MTMR6	green	protein_coding	False	0		0
MTMR7	MTMR7	green	protein_coding	False	0		0
MTMR9	MTMR9	green	protein_coding	False	0		0
MTREX	MTREX	green	protein_coding	False	0		0
MTX3	MTX3	green	protein_coding	False	0		0
MYCBP2	MYCBP2	green	protein_coding	False	0		0
MYNN	MYNN	green	protein_coding	False	0		0
MYO5A	MYO5A	green	protein_coding	False	0		0
MYO9A	MYO9A	green	protein_coding	False	0		0
MYSM1	MYSM1	green	protein_coding	False	0		0
MZT1	MZT1	green	protein_coding	False	0		0
N4BP2	N4BP2	green	protein_coding	False	0		0
N4BP2L2	N4BP2L2	green	protein_coding	False	0		0
NAA15	NAA15	green	protein_coding	False	0		0
NAALAD2	NAALAD2	green	protein_coding	False	0		0
NAE1	NAE1	green	protein_coding	False	0		0
NBEAL1	NBEAL1	green	protein_coding	False	0		0
NBN	NBN	green	protein_coding	False	0		0
NCAM2	NCAM2	green	protein_coding	False	0		0
NCAPG	NCAPG	green	protein_coding	False	0		0
NCK1	NCK1	green	protein_coding	False	0		0
NCKAP1	NCKAP1	green	protein_coding	False	0		0
NDFIP2	NDFIP2	green	protein_coding	False	0		0
NDUFA5	NDUFA5	green	protein_coding	False	0		0
NECAB1	NECAB1	green	protein_coding	False	0		0
NECTIN3	NECTIN3	green	protein_coding	False	0		0
NEDD1	NEDD1	green	protein_coding	False	0		0
NEK1	NEK1	green	protein_coding	False	0		0
NEK7	NEK7	green	protein_coding	False	0		0
NEMF	NEMF	green	protein_coding	False	0		0
NFE2L2	NFE2L2	green	protein_coding	False	0		0
NFYAP1	NFYAP1	green	processed_pseudogene	False	0		0
NHLRC2	NHLRC2	green	protein_coding	False	0		0
NIN	NIN	green	protein_coding	False	0		0
NIPBL	NIPBL	green	protein_coding	False	0		0
NKTR	NKTR	green	protein_coding	False	0		0
NMD3	NMD3	green	protein_coding	False	0		0
NOC3L	NOC3L	green	protein_coding	False	0		0
NOL11	NOL11	green	protein_coding	False	0		0
NOL8	NOL8	green	protein_coding	False	0		0
NONOP2	NONOP2	green	processed_pseudogene	False	0		0
NOP58	NOP58	green	protein_coding	False	0		0
NPAT	NPAT	green	protein_coding	False	0		0
NRIP1	NRIP1	green	protein_coding	False	0		0
NSD3	NSD3	green	protein_coding	False	0		0
NSRP1	NSRP1	green	protein_coding	False	0		0
NUCB2	NUCB2	green	protein_coding	False	0		0
NUDT12	NUDT12	green	protein_coding	False	0		0
NUDT21	NUDT21	green	protein_coding	False	0		0
NUF2	NUF2	green	protein_coding	False	0		0
NUFIP2	NUFIP2	green	protein_coding	False	0		0
NUP35	NUP35	green	protein_coding	False	0		0
NUP54	NUP54	green	protein_coding	False	0		0
OBI1	OBI1	green	protein_coding	False	0		0
ODF2L	ODF2L	green	protein_coding	False	0		0
ODR4	ODR4	green	protein_coding	False	0		0
ONECUT2	ONECUT2	green	protein_coding	False	0		0
OPA1	OPA1	green	protein_coding	False	0		0
ORC3	ORC3	green	protein_coding	False	0		0
ORC4	ORC4	green	protein_coding	False	0		0
OSBPL8	OSBPL8	green	protein_coding	False	0		0
OSBPL9	OSBPL9	green	protein_coding	False	0		0
OSTM1	OSTM1	green	protein_coding	False	0		0
OTUD4	OTUD4	green	protein_coding	False	0		0
OTUD6B	OTUD6B	green	protein_coding	False	0		0
OTUD6B-AS1	OTUD6B-AS1	green	lncRNA	True	0		2
OXR1	OXR1	green	protein_coding	False	0		0
PALS2	PALS2	green	protein_coding	False	0		0
PANK3	PANK3	green	protein_coding	False	0		0
PAPOLA	PAPOLA	green	protein_coding	False	0		0
PARAIL	PARAIL	green	lncRNA	True	0		2
PARP14	PARP14	green	protein_coding	False	0		0
PARPBP	PARPBP	green	protein_coding	False	0		0
PAWR	PAWR	green	protein_coding	False	0		0
PAXBP1	PAXBP1	green	protein_coding	False	0		0
PBK	PBK	green	protein_coding	False	0		0
PBRM1	PBRM1	green	protein_coding	False	0		0
PCGF5	PCGF5	green	protein_coding	False	0		0
PCLO	PCLO	green	protein_coding	False	0		0
PCM1	PCM1	green	protein_coding	False	0		0
PCMTD1	PCMTD1	green	protein_coding	False	0		0
PCNP	PCNP	green	protein_coding	False	0		0
PDCD10	PDCD10	green	protein_coding	False	0		0
PDE8B	PDE8B	green	protein_coding	False	0		0
PDIK1L	PDIK1L	green	protein_coding	False	0		0
PDS5A	PDS5A	green	protein_coding	False	0		0
PDS5B	PDS5B	green	protein_coding	False	0		0
PDZD8	PDZD8	green	protein_coding	False	0		0
PEX3	PEX3	green	protein_coding	False	0		0
PGAP1	PGAP1	green	protein_coding	False	0		0
PGGT1B	PGGT1B	green	protein_coding	False	0		0
PHC3	PHC3	green	protein_coding	False	0		0
PHF20L1	PHF20L1	green	protein_coding	False	1	Acetilação de histona; regulação da transcrição pela RNA polimerase II	0
PHF3	PHF3	green	protein_coding	False	0		0
PHF6	PHF6	green	protein_coding	False	0		0
PHIP	PHIP	green	protein_coding	False	0		0
PHTF2	PHTF2	green	protein_coding	False	0		0
PIAS1	PIAS1	green	protein_coding	False	0		0
PIBF1	PIBF1	green	protein_coding	False	0		0
PIGK	PIGK	green	protein_coding	False	0		0
PIK3C2A	PIK3C2A	green	protein_coding	False	0		0
PIK3C3	PIK3C3	green	protein_coding	False	0		0
PIK3CA	PIK3CA	green	protein_coding	False	0		0
PIKFYVE	PIKFYVE	green	protein_coding	False	0		0
PJA2	PJA2	green	protein_coding	False	0		0
PKN2	PKN2	green	protein_coding	False	0		0
PLAG1	PLAG1	green	protein_coding	False	0		0
PLCB4	PLCB4	green	protein_coding	False	0		0
PLEKHA5	PLEKHA5	green	protein_coding	False	0		0
PLEKHA8	PLEKHA8	green	protein_coding	False	0		0
PLK4	PLK4	green	protein_coding	False	0		0
PLOD2	PLOD2	green	protein_coding	False	0		0
PLS1	PLS1	green	protein_coding	False	0		0
PLXNC1	PLXNC1	green	protein_coding	False	0		0
PMS1	PMS1	green	protein_coding	False	0		0
PNISR	PNISR	green	protein_coding	False	0		0
PNN	PNN	green	protein_coding	False	0		0
PNPLA8	PNPLA8	green	protein_coding	False	0		0
POLI	POLI	green	protein_coding	False	0		0
POLK	POLK	green	protein_coding	False	0		0
POLQ	POLQ	green	protein_coding	False	0		0
POLR1F	POLR1F	green	protein_coding	False	0		0
POLR3G	POLR3G	green	protein_coding	False	0		0
POSTN	POSTN	green	protein_coding	False	0		0
POT1	POT1	green	protein_coding	False	0		0
PPAT	PPAT	green	protein_coding	False	0		0
PPIG	PPIG	green	protein_coding	False	0		0
PPIL4	PPIL4	green	protein_coding	False	0		0
PPIP5K2	PPIP5K2	green	protein_coding	False	0		0
PPP1CB	PPP1CB	green	protein_coding	False	0		0
PPP1R12A	PPP1R12A	green	protein_coding	False	0		0
PPP1R12A-AS1	PPP1R12A-AS1	green	lncRNA	True	0		2
PPP1R9A	PPP1R9A	green	protein_coding	False	0		0
PPP2R3A	PPP2R3A	green	protein_coding	False	0		0
PPP2R3C	PPP2R3C	green	protein_coding	False	0		0
PPP4R2	PPP4R2	green	protein_coding	False	0		0
PPP4R3B	PPP4R3B	green	protein_coding	False	0		0
PPWD1	PPWD1	green	protein_coding	False	0		0
PRELID3B	PRELID3B	green	protein_coding	False	0		0
PREPL	PREPL	green	protein_coding	False	0		0
PRKAA1	PRKAA1	green	protein_coding	False	0		0
PRKAA2	PRKAA2	green	protein_coding	False	0		0
PRKACB	PRKACB	green	protein_coding	False	0		0
PRKD3	PRKD3	green	protein_coding	False	0		0
PRKG1	PRKG1	green	protein_coding	False	0		0
PRPF39	PRPF39	green	protein_coding	False	0		0
PRPF40A	PRPF40A	green	protein_coding	False	0		0
PRPF4B	PRPF4B	green	protein_coding	False	0		0
PRRG1	PRRG1	green	protein_coding	False	0		0
PSIP1	PSIP1	green	protein_coding	False	0		0
PSMC6	PSMC6	green	protein_coding	False	0		0
PSMD6-AS2	PSMD6-AS2	green	lncRNA	True	0		2
PTAR1	PTAR1	green	protein_coding	False	0		0
PTBP3	PTBP3	green	protein_coding	False	0		0
PTER	PTER	green	protein_coding	False	0		0
PTPN13	PTPN13	green	protein_coding	False	0		0
PTPN4	PTPN4	green	protein_coding	False	0		0
PUM2	PUM2	green	protein_coding	False	0		0
PUM3	PUM3	green	protein_coding	False	0		0
PURA	PURA	green	protein_coding	False	0		0
PUS10	PUS10	green	protein_coding	False	0		0
PUS7L	PUS7L	green	protein_coding	False	0		0
PYGO1	PYGO1	green	protein_coding	False	0		0
PYROXD1	PYROXD1	green	protein_coding	False	0		0
QSER1	QSER1	green	protein_coding	False	0		0
RAB11FIP2	RAB11FIP2	green	protein_coding	False	0		0
RAB18	RAB18	green	protein_coding	False	0		0
RAB27B	RAB27B	green	protein_coding	False	0		0
RAB3GAP2	RAB3GAP2	green	protein_coding	False	0		0
RAB40AL	RAB40AL	green	protein_coding	False	0		0
RAB8B	RAB8B	green	protein_coding	False	0		0
RABEP1	RABEP1	green	protein_coding	False	0		0
RABGAP1L	RABGAP1L	green	protein_coding	False	0		0
RAD17	RAD17	green	protein_coding	False	0		0
RAD50	RAD50	green	protein_coding	False	0		0
RAD51AP1	RAD51AP1	green	protein_coding	False	0		0
RAD54B	RAD54B	green	protein_coding	False	0		0
RALGAPA1	RALGAPA1	green	protein_coding	False	0		0
RALGAPA1P1	RALGAPA1P1	green	processed_pseudogene	False	0		0
RANBP2	RANBP2	green	protein_coding	False	0		0
RANBP6	RANBP6	green	protein_coding	False	0		0
RAPGEF6	RAPGEF6	green	protein_coding	False	0		0
RASA2	RASA2	green	protein_coding	False	0		0
RASSF8	RASSF8	green	protein_coding	False	0		0
RB1CC1	RB1CC1	green	protein_coding	False	0		0
RBAK	RBAK	green	protein_coding	False	0		0
RBBP6	RBBP6	green	protein_coding	False	0		0
RBBP8	RBBP8	green	protein_coding	False	0		0
RBM25	RBM25	green	protein_coding	False	0		0
RBM26	RBM26	green	protein_coding	False	0		0
RBM27	RBM27	green	protein_coding	False	0		0
RBM41	RBM41	green	protein_coding	False	0		0
RBM7	RBM7	green	protein_coding	False	0		0
RBMS3	RBMS3	green	protein_coding	False	0		0
RBPJ	RBPJ	green	protein_coding	False	0		0
RC3H2	RC3H2	green	protein_coding	False	0		0
RDX	RDX	green	protein_coding	False	0		0
RECQL	RECQL	green	protein_coding	False	0		0
REEP3	REEP3	green	protein_coding	False	0		0
REL	REL	green	protein_coding	False	0		0
RESF1	RESF1	green	protein_coding	False	0		0
REV3L	REV3L	green	protein_coding	False	0		0
RFC1	RFC1	green	protein_coding	False	0		0
RFX3-DT	RFX3-DT	green	lncRNA	True	0		2
RFX7	RFX7	green	protein_coding	False	0		0
RGPD8	RGPD8	green	protein_coding	False	0		0
RGS17	RGS17	green	protein_coding	False	0		0
RGS5	RGS5	green	protein_coding	False	0		0
RICTOR	RICTOR	green	protein_coding	False	0		0
RIF1	RIF1	green	protein_coding	False	0		0
RIMKLBP2	RIMKLBP2	green	processed_pseudogene	False	0		0
RIOK2	RIOK2	green	protein_coding	False	0		0
RLF	RLF	green	protein_coding	False	0		0
RLIG1	RLIG1	green	protein_coding	False	0		0
RMI1	RMI1	green	protein_coding	False	0		0
RNF13	RNF13	green	protein_coding	False	0		0
RNF217	RNF217	green	protein_coding	False	0		0
RNF6	RNF6	green	protein_coding	False	0		0
RNPC3	RNPC3	green	protein_coding	False	0		0
RO60	RO60	green	protein_coding	False	0		0
ROCK1	ROCK1	green	protein_coding	False	0		0
ROCK2	ROCK2	green	protein_coding	False	0		0
RPAP2	RPAP2	green	protein_coding	False	0		0
RPAP3	RPAP3	green	protein_coding	False	0		0
RPGRIP1L	RPGRIP1L	green	protein_coding	False	0		0
RPL13P8	RPL13P8	green	processed_pseudogene	False	0		0
RPRD1A	RPRD1A	green	protein_coding	False	0		0
RPS6KB1	RPS6KB1	green	protein_coding	False	0		0
RRM2B	RRM2B	green	protein_coding	False	0		0
RRP15	RRP15	green	protein_coding	False	0		0
RSF1	RSF1	green	protein_coding	False	0		0
RSL24D1	RSL24D1	green	protein_coding	False	0		0
RSRC2	RSRC2	green	protein_coding	False	0		0
RTCA-AS1	RTCA-AS1	green	lncRNA	True	0		2
RTKN2	RTKN2	green	protein_coding	False	0		0
RUFY2	RUFY2	green	protein_coding	False	0		0
RWDD3-DT	RWDD3-DT	green	lncRNA	True	0		2
SACM1L	SACM1L	green	protein_coding	False	0		0
SACS	SACS	green	protein_coding	False	0		0
SASS6	SASS6	green	protein_coding	False	0		0
SBNO1	SBNO1	green	protein_coding	False	0		0
SCAF11	SCAF11	green	protein_coding	False	0		0
SCAI	SCAI	green	protein_coding	False	0		0
SCAMP1	SCAMP1	green	protein_coding	False	0		0
SCAPER	SCAPER	green	protein_coding	False	0		0
SCFD1	SCFD1	green	protein_coding	False	0		0
SCLT1	SCLT1	green	protein_coding	False	0		0
SCOC	SCOC	green	protein_coding	False	0		0
SCRN3	SCRN3	green	protein_coding	False	0		0
SCYL2	SCYL2	green	protein_coding	False	0		0
SDAD1	SDAD1	green	protein_coding	False	0		0
SEC62	SEC62	green	protein_coding	False	0		0
SEC63	SEC63	green	protein_coding	False	0		0
SECISBP2L	SECISBP2L	green	protein_coding	False	0		0
SEL1L	SEL1L	green	protein_coding	False	0		0
SEMA3D	SEMA3D	green	protein_coding	False	0		0
SENP6	SENP6	green	protein_coding	False	0		0
SENP7	SENP7	green	protein_coding	False	0		0
SEPTIN10	SEPTIN10	green	protein_coding	False	0		0
SEPTIN7	SEPTIN7	green	protein_coding	False	0		0
SESTD1	SESTD1	green	protein_coding	False	0		0
SETD2	SETD2	green	protein_coding	False	0		0
SETX	SETX	green	protein_coding	False	0		0
SF3B1	SF3B1	green	protein_coding	False	0		0
SGMS2	SGMS2	green	protein_coding	False	0		0
SGO2	SGO2	green	protein_coding	False	0		0
SGTB	SGTB	green	protein_coding	False	0		0
SH3BGRL	SH3BGRL	green	protein_coding	False	0		0
SH3GLB1	SH3GLB1	green	protein_coding	False	0		0
SHLD2	SHLD2	green	protein_coding	False	0		0
SHOC2	SHOC2	green	protein_coding	False	0		0
SHPRH	SHPRH	green	protein_coding	False	0		0
SIKE1	SIKE1	green	protein_coding	False	0		0
SKIC3	SKIC3	green	protein_coding	False	0		0
SKIL	SKIL	green	protein_coding	False	0		0
SLC25A36	SLC25A36	green	protein_coding	False	0		0
SLC25A46	SLC25A46	green	protein_coding	False	0		0
SLC2A13	SLC2A13	green	protein_coding	False	0		0
SLC30A9	SLC30A9	green	protein_coding	False	0		0
SLC35A3	SLC35A3	green	protein_coding	False	0		0
SLC36A4	SLC36A4	green	protein_coding	False	0		0
SLC39A10	SLC39A10	green	protein_coding	False	0		0
SLC7A11	SLC7A11	green	protein_coding	False	0		0
SLC7A11-AS1	SLC7A11-AS1	green	lncRNA	True	0		2
SLF1	SLF1	green	protein_coding	False	0		0
SLF2	SLF2	green	protein_coding	False	0		0
SLFN13	SLFN13	green	protein_coding	False	0		0
SLITRK4	SLITRK4	green	protein_coding	False	0		0
SLITRK6	SLITRK6	green	protein_coding	False	0		0
SLK	SLK	green	protein_coding	False	0		0
SLMAP	SLMAP	green	protein_coding	False	0		0
SLTM	SLTM	green	protein_coding	False	0		0
SLU7	SLU7	green	protein_coding	False	0		0
SMAD5	SMAD5	green	protein_coding	False	0		0
SMARCA1	SMARCA1	green	protein_coding	False	0		0
SMARCA5	SMARCA5	green	protein_coding	False	0		0
SMARCA5-AS1	SMARCA5-AS1	green	lncRNA	True	0		2
SMARCAD1	SMARCAD1	green	protein_coding	False	0		0
SMARCE1	SMARCE1	green	protein_coding	False	0		0
SMC1B	SMC1B	green	protein_coding	False	0		0
SMC2	SMC2	green	protein_coding	False	0		0
SMC3	SMC3	green	protein_coding	False	0		0
SMC4	SMC4	green	protein_coding	False	0		0
SMC5	SMC5	green	protein_coding	False	0		0
SMC6	SMC6	green	protein_coding	False	0		0
SMCHD1	SMCHD1	green	protein_coding	False	0		0
SMG1	SMG1	green	protein_coding	False	0		0
SMIM15	SMIM15	green	protein_coding	False	0		0
SNHG31	SNHG31	green	lncRNA	True	0		2
SNX13	SNX13	green	protein_coding	False	0		0
SNX16	SNX16	green	protein_coding	False	0		0
SNX2	SNX2	green	protein_coding	False	0		0
SNX4	SNX4	green	protein_coding	False	0		0
SOCS4	SOCS4	green	protein_coding	False	0		0
SOCS6	SOCS6	green	protein_coding	False	0		0
SOS2	SOS2	green	protein_coding	False	0		0
SP3	SP3	green	protein_coding	False	0		0
SPEF2	SPEF2	green	protein_coding	False	0		0
SPOPL	SPOPL	green	protein_coding	False	0		0
SRBD1	SRBD1	green	protein_coding	False	0		0
SREK1	SREK1	green	protein_coding	False	0		0
SREK1IP1	SREK1IP1	green	protein_coding	False	0		0
SRFBP1	SRFBP1	green	protein_coding	False	0		0
SRP72	SRP72	green	protein_coding	False	0		0
SRSF11	SRSF11	green	protein_coding	False	0		0
SSB	SSB	green	protein_coding	False	0		0
SSX2IP	SSX2IP	green	protein_coding	False	0		0
ST8SIA6	ST8SIA6	green	protein_coding	False	0		0
STAG1	STAG1	green	protein_coding	False	0		0
STAG2	STAG2	green	protein_coding	False	0		0
STAM2	STAM2	green	protein_coding	False	0		0
STK3	STK3	green	protein_coding	False	0		0
STK38L	STK38L	green	protein_coding	False	0		0
STRN	STRN	green	protein_coding	False	0		0
STXBP3	STXBP3	green	protein_coding	False	0		0
STXBP4	STXBP4	green	protein_coding	False	0		0
SUCLA2	SUCLA2	green	protein_coding	False	0		0
SUCO	SUCO	green	protein_coding	False	0		0
SUV39H2	SUV39H2	green	protein_coding	False	0		0
SUZ12	SUZ12	green	protein_coding	False	0		0
SWT1	SWT1	green	protein_coding	False	0		0
SYCP2	SYCP2	green	protein_coding	False	0		0
SYNE2	SYNE2	green	protein_coding	False	0		0
SYT14	SYT14	green	protein_coding	False	0		0
TAB3	TAB3	green	protein_coding	False	0		0
TAF1D	TAF1D	green	protein_coding	False	0		0
TAF2	TAF2	green	protein_coding	False	0		0
TAF9B	TAF9B	green	protein_coding	False	0		0
TANK	TANK	green	protein_coding	False	0		0
TAOK1	TAOK1	green	protein_coding	False	0		0
TAS2R10	TAS2R10	green	protein_coding	False	0		0
TAS2R20	TAS2R20	green	protein_coding	False	0		0
TASOR	TASOR	green	protein_coding	False	0		0
TASOR2	TASOR2	green	protein_coding	False	0		0
TAX1BP1	TAX1BP1	green	protein_coding	False	0		0
TBC1D15	TBC1D15	green	protein_coding	False	0		0
TBC1D23	TBC1D23	green	protein_coding	False	0		0
TBC1D32	TBC1D32	green	protein_coding	False	0		0
TBK1	TBK1	green	protein_coding	False	0		0
TCAIM	TCAIM	green	protein_coding	False	0		0
TCF12	TCF12	green	protein_coding	False	0		0
TENT2	TENT2	green	protein_coding	False	0		0
TET1	TET1	green	protein_coding	False	0		0
TET2	TET2	green	protein_coding	False	0		0
TEX9	TEX9	green	protein_coding	False	0		0
TFPI	TFPI	green	protein_coding	False	0		0
THAP2	THAP2	green	protein_coding	False	0		0
THAP5	THAP5	green	protein_coding	False	0		0
THAP9	THAP9	green	protein_coding	False	0		0
THOC1	THOC1	green	protein_coding	False	0		0
THOC2	THOC2	green	protein_coding	False	0		0
THUMPD1	THUMPD1	green	protein_coding	False	0		0
TIA1	TIA1	green	protein_coding	False	0		0
TMED5	TMED5	green	protein_coding	False	0		0
TMEM106B	TMEM106B	green	protein_coding	False	0		0
TMEM161B	TMEM161B	green	protein_coding	False	0		0
TMEM161B-DT	TMEM161B-DT	green	lncRNA	True	0		2
TMEM167A	TMEM167A	green	protein_coding	False	0		0
TMEM184C	TMEM184C	green	protein_coding	False	0		0
TMEM30A	TMEM30A	green	protein_coding	False	0		0
TMF1	TMF1	green	protein_coding	False	0		0
TMTC3	TMTC3	green	protein_coding	False	0		0
TMX1	TMX1	green	protein_coding	False	0		0
TMX3	TMX3	green	protein_coding	False	0		0
TNPO1	TNPO1	green	protein_coding	False	0		0
TOGARAM1	TOGARAM1	green	protein_coding	False	0		0
TOP2A	TOP2A	green	protein_coding	False	0		0
TOP2B	TOP2B	green	protein_coding	False	0		0
TOPBP1	TOPBP1	green	protein_coding	False	0		0
TOPORS	TOPORS	green	protein_coding	False	0		0
TPR	TPR	green	protein_coding	False	0		0
TRAM1	TRAM1	green	protein_coding	False	0		0
TRAPPC13	TRAPPC13	green	protein_coding	False	0		0
TRAPPC6B	TRAPPC6B	green	protein_coding	False	0		0
TRAPPC8	TRAPPC8	green	protein_coding	False	0		0
TRDMT1	TRDMT1	green	protein_coding	False	0		0
TRHR	TRHR	green	protein_coding	False	0		0
TRIM23	TRIM23	green	protein_coding	False	0		0
TRIM33	TRIM33	green	protein_coding	False	0		0
TRIM59	TRIM59	green	protein_coding	False	0		0
TRIP11	TRIP11	green	protein_coding	False	0		0
TRIQK	TRIQK	green	protein_coding	False	0		0
TRMT10A	TRMT10A	green	protein_coding	False	0		0
TRMT10C	TRMT10C	green	protein_coding	False	0		0
TRMT13	TRMT13	green	protein_coding	False	0		0
TRNT1	TRNT1	green	protein_coding	False	0		0
TRPM7	TRPM7	green	protein_coding	False	0		0
TRPS1	TRPS1	green	protein_coding	False	0		0
TSNAX	TSNAX	green	protein_coding	False	0		0
TTC14	TTC14	green	protein_coding	False	0		0
TTC21B	TTC21B	green	protein_coding	False	0		0
TTC3	TTC3	green	protein_coding	False	0		0
TTC33	TTC33	green	protein_coding	False	0		0
TTK	TTK	green	protein_coding	False	0		0
TTLL7	TTLL7	green	protein_coding	False	0		0
TTN	TTN	green	protein_coding	False	0		0
TWF1	TWF1	green	protein_coding	False	0		0
TWSG1	TWSG1	green	protein_coding	False	0		0
TXNDC16	TXNDC16	green	protein_coding	False	0		0
TXNDC9	TXNDC9	green	protein_coding	False	0		0
TYW3	TYW3	green	protein_coding	False	0		0
